"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom","url"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","15.76","","1.0","1","Palatial Products","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","21.49","","1.0","1","SlickBlue","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","8.5","5.0","","","WB Sales","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","8.94","5.0","","","Little Family Members","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","9.97","5.0","","","Piccard meds 4 pets Corp","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","11.29","5.0","","","Valo Market","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","3.86","5.0","","","Ablackhorse","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","7.99","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","4.78","5.0","","","AlotOfHome","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 5 Oz","27171714","18.01","5.0","","","Palatial Products","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171714/sellers"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 05 Oz","27171716","4.99","0.5","5.0","1","One Stop Fish Shop","Reptile Food: Crickets, Mealworms & More","true","oz","https://www.walmart.com/product/27171716/sellers"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 05 Oz","27171716","6.07","0.5","5.0","1","joshsfrogs","Reptile Food: Crickets, Mealworms & More","true","oz","https://www.walmart.com/product/27171716/sellers"
"ProductItem","1","Reptiles","2.99","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 05 Oz","27171716","1.61","0.5","5.0","1","AlotOfHome","Reptile Food: Crickets, Mealworms & More","true","oz","https://www.walmart.com/product/27171716/sellers"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 05 Oz","27171716","1.54","0.5","5.0","1","Ablackhorse","Reptile Food: Crickets, Mealworms & More","true","oz","https://www.walmart.com/product/27171716/sellers"
"ProductItem","1","Reptiles","","Zoo Med Large SunDried Red Shrimp Pellets Tropical Fish Food 05 Oz","27171716","16.73","0.5","5.0","1","AMI Ventures Inc","Reptile Food: Crickets, Mealworms & More","true","oz","https://www.walmart.com/product/27171716/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Frog Tadpole Food","27171720","6.72","","","","Little Family Members","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171720/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Frog Tadpole Food","27171720","2.09","","","","Ablackhorse","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171720/sellers"
"ProductItem","1","Reptiles","4.99","Zoo Med Aquatic Frog Tadpole Food","27171720","2.79","","","","AlotOfHome","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171720/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Frog Tadpole Food","27171720","16.13","","","","Palatial Products","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171720/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 9 Oz","27171722","5.26","9.0","","","Ablackhorse","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171722/sellers"
"ProductItem","1","Reptiles","10.99","Zoo Med ReptiSticks Floating Aquatic Turtle Food 9 Oz","27171722","6.46","9.0","","","AlotOfHome","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171722/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 9 Oz","27171722","14.81","9.0","","","joshsfrogs","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171722/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 9 Oz","27171722","26.47","9.0","","","SlickBlue","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171722/sellers"
"ProductItem","1","Horses","","Sherborne IncBanixx Horse Pet Care 32 Ounce","27172164","26.77","32.0","5.0","1","Santa Cruz Animal Health","Horse Supplies","true","oz","https://www.walmart.com/product/27172164/sellers"
"ProductItem","1","Horses","","Sherborne IncBanixx Horse Pet Care 32 Ounce","27172164","31.26","32.0","5.0","1","Piccard meds 4 pets Corp","Horse Supplies","true","oz","https://www.walmart.com/product/27172164/sellers"
"ProductItem","1","Horses","","Sherborne IncBanixx Horse Pet Care 32 Ounce","27172164","34.23","32.0","5.0","1","ProMax Commerce","Horse Supplies","true","oz","https://www.walmart.com/product/27172164/sellers"
"ProductItem","1","Horses","","Sherborne IncBanixx Horse Pet Care 32 Ounce","27172164","25.88","32.0","5.0","1","Ablackhorse","Horse Supplies","true","oz","https://www.walmart.com/product/27172164/sellers"
"ProductItem","1","Horses","","Sherborne IncBanixx Horse Pet Care 32 Ounce","27172164","33.74","32.0","5.0","1","Jeffers","Horse Supplies","true","oz","https://www.walmart.com/product/27172164/sellers"
"ProductItem","1","Small Animals","","Ware Mfg Inc Birdsm AnBagochews Assorted Medium12 Piece","27172798","8.37","","","","ProMax Commerce","Small Animal Treats","true","","https://www.walmart.com/product/27172798/sellers"
"ProductItem","1","Small Animals","","Ware Mfg Inc Birdsm AnBagochews Assorted Medium12 Piece","27172798","2.75","","","","Ablackhorse","Small Animal Treats","true","","https://www.walmart.com/product/27172798/sellers"
"ProductItem","1","Bedding","","6 Piece Surcingle Set for Horse Blanket","272200768","4.67","","","","Jeffers","Blankets","true","","https://www.walmart.com/product/272200768/sellers"
"ProductItem","1","Reptiles","","ZillaRock Den Decor Orange Small","272474348","12.26","","","","joshsfrogs","Snake Supplies","true","","https://www.walmart.com/product/272474348/sellers"
"ProductItem","1","Dogs","168.2","Petacc Pet Float Coat Dog Life Jacket Dog Lifesaver Dog Life Jacket Mermaid Style Pink S","272512165","16.99","","","","BRANDS CLASSICS LLC","Dog Apparel","true","","https://www.walmart.com/product/272512165/sellers"
"ProductItem","1","Farm Animals","506.95","Yardbird 21833 Chicken Plucker","272632164","410.19","","","","Walmart","Farm Animal Supplies","false","","https://www.walmart.com/product/272632164/sellers"
"ProductItem","1","Farm Animals","589.99","Yardbird 21833 Chicken Plucker","272632164","410.09","","","","VM Express","Farm Animal Supplies","true","","https://www.walmart.com/product/272632164/sellers"
"ProductItem","1","Farm Animals","","Yardbird 21833 Chicken Plucker","272632164","487.99","","","","K Hardware","Farm Animal Supplies","true","","https://www.walmart.com/product/272632164/sellers"
"ProductItem","1","Farm Animals","","Yardbird 21833 Chicken Plucker","272632164","573.31","","","","UnbeatableSale","Farm Animal Supplies","true","","https://www.walmart.com/product/272632164/sellers"
"ProductItem","1","Reptiles","","ExoTerra Reptile Hiding Cave Small 7L x 4W x 2H Pack of 2","272666636","22.61","2.0","5.0","1","Palatial Products","Snake Supplies","true","pk","https://www.walmart.com/product/272666636/sellers"
"ProductItem","1","Dogs","6.79","Insten Dog Muzzle Guardian Gear Black Fabric Nylon Adjustable No Bite Bark Size 55 55 inch","272707721","5.39","","","","eForCity","Dog Training & Obedience","true","","https://www.walmart.com/product/272707721/sellers"
"ProductItem","1","Cats","","For SMALL Pet Cat Dog Sweatshirt Jumper SKULL Warm Hoodie Coat Jacket Red sz S length 85 chest up to 12","272722829","14.99","","","","OasisPlus LLC","Cat Apparel & Collars","true","","https://www.walmart.com/product/272722829/sellers"
"ProductItem","1","Reptiles","","Flukers Aquatic Turtle Buffet Blend 12oz","272732992","20.52","12.0","","","joshsfrogs","Fluker's Farms Reptile Food","true","oz","https://www.walmart.com/product/272732992/sellers"
"ProductItem","1","Dogs","","Vet One Muzzle Padded Secure Animal Dog Restraint Small","272789238","9.99","","","","Piccard meds 4 pets Corp","Dog Training & Obedience","true","","https://www.walmart.com/product/272789238/sellers"
"ProductItem","1","Garden Center","","SeedRanch Carpetgrass Seed 50 Lbs","272933680","460.0","50.0","","","Dibbs Farms","Plants, Flowers, Trees","true","lb","https://www.walmart.com/product/272933680/sellers"
"ProductItem","2","Horses","","Manna Pro Nutrigood LowSugar Snax Horse Treats","272943134","0.0","","3.8333","12","Walmart","Horse Feed & Treats","false","","https://www.walmart.com/product/272943134/sellers"
"ProductItem","1","Reptiles","","UVB 30 Reptile Lamp Bulb Turtle Basking UV Light Bulbs Heating Lamp Amphibians Lizards Temperature Controller","273059974","6.17","","","","All Clearance","Turtle Supplies","true","","https://www.walmart.com/product/273059974/sellers"
"ProductItem","1","Horses","","Horseshoers Secret Hoof Sealant","273136565","13.09","","","","Statelinetack","Farnam Central Life","true","","https://www.walmart.com/product/273136565/sellers"
"ProductItem","1","Reptiles","","31x57 Inch Purple Plastic Bowl Water Food Dish for Reptile Terrarium","273279701","5.08","","","","Tasharina Corp","Reptile Feeding Dishes","true","","https://www.walmart.com/product/273279701/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Single Speed Clipper","27352175","248.0","","1.0","1","Buy Best Item","Dog Grooming","true","","https://www.walmart.com/product/27352175/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Single Speed Clipper","27352175","259.0","","1.0","1","Beauty Grooming Supplies","Dog Grooming","true","","https://www.walmart.com/product/27352175/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Single Speed Clipper","27352175","272.99","","1.0","1","ValuePetSupplies","Dog Grooming","true","","https://www.walmart.com/product/27352175/sellers"
"ProductItem","1","Dogs","","Oster ClipMaster Clipping Machine Variable Speed Clipper","27352176","279.0","","","","Buy Best Item","Dog Grooming","true","","https://www.walmart.com/product/27352176/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","29.99","","","","ValuePetSupplies","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","31.99","","","","Piccard meds 4 pets Corp","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","36.95","","","","Beauty Grooming Supplies","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","31.86","","","","Ablackhorse","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","42.32","","","","Avenue A Stores LLC","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","38.33","","","","Western Direct","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","46.87","Oster Clipmaster Top and Bottom Blade Combo Set","27352182","34.62","","","","UnbeatableSale","Dog Grooming","true","","https://www.walmart.com/product/27352182/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","5.83","","","","Walmart","Dog Grooming","false","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","9.45","","","","Show Dog Store LLC","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","9.91","","","","Life and Home","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","10.74","","","","ProMax Commerce","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","12.54","","","","Home Horse n Hound","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","5.83","","","","Ablackhorse","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","19.41","","","","Factory Hardware Store","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","18.89","Oster Corporation Oster Sweat Scraper","27352189","14.43","","","","UnbeatableSale","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Corporation Oster Sweat Scraper","27352189","28.46","","","","SlickBlue","Dog Grooming","true","","https://www.walmart.com/product/27352189/sellers"
"ProductItem","1","Dogs","","Oster Size 10 Detachable Blade","27352194","32.95","","4.3333","12","Show Dog Store LLC","Dog Grooming","true","","https://www.walmart.com/product/27352194/sellers"
"ProductItem","1","Dogs","","Oster Size 10 Detachable Blade","27352194","33.39","","4.3333","12","NVC Livestock Concepts","Dog Grooming","true","","https://www.walmart.com/product/27352194/sellers"
"ProductItem","1","Dogs","","Oster Size 10 Detachable Blade","27352194","28.52","","4.3333","12","Ablackhorse","Dog Grooming","true","","https://www.walmart.com/product/27352194/sellers"
"ProductItem","1","Dogs","","Oster Size 10 Detachable Blade","27352194","39.95","","4.3333","12","Rods Western Palace","Dog Grooming","true","","https://www.walmart.com/product/27352194/sellers"
"ProductItem","1","Horses","","Oster Equine Care Curry Comb Fine Massager Blood Circulation Grooming Aid Pink","27352211","13.52","","","","AlwaysQuality","Horse Grooming","true","","https://www.walmart.com/product/27352211/sellers"
"ProductItem","1","Dogs","","Twodog Set Remote Dog Training Shock Collar Underground Inground Electronic Dog Containment Fence System Combo for SmallMediumLarge Dogs","273591213","189.95","","3.0","2","LEGEND ZONE","Dog Training & Obedience","true","","https://www.walmart.com/product/273591213/sellers"
